,laf005_per_hour,laf01_per_hour,laf05_per_hour,laf10_per_hour,laf25_per_hour,laf50_per_hour,laf75_per_hour,laf90_per_hour,laf95_per_hour,laf98_per_hour,laf99_per_hour,laf995_per_hour
2022-05-04 16:00:00,71.3,70.05000000000004,64.84999999999997,61.85,57.85,54.45000000000002,51.5,49.45,48.65,47.95,47.6,47.349999999999994
2022-05-04 17:00:00,73.19999999999999,70.90000000000003,65.04999999999997,62.1,58.05,54.600000000000016,51.7,49.8,48.95,48.2,47.75,47.4
2022-05-04 18:00:00,73.0,70.80000000000004,65.49999999999997,62.8,58.65,55.350000000000016,52.5,50.45,49.55,48.55,47.95,47.5
2022-05-04 19:00:00,70.94999999999999,69.65000000000005,65.39999999999998,62.8,58.849999999999994,55.500000000000014,52.6,50.5,49.55,48.55,48.0,47.6
2022-05-04 20:00:00,71.44999999999999,69.80000000000004,65.14999999999998,62.45,58.599999999999994,55.05000000000001,51.9,49.85,48.95,48.150000000000006,47.7,47.35
2022-05-04 21:00:00,71.44999999999999,69.90000000000003,65.14999999999998,62.2,58.0,54.000000000000014,50.8,48.8,48.0,47.35,46.95,46.7
2022-05-04 22:00:00,70.94999999999999,69.35000000000004,64.54999999999997,61.7,57.400000000000006,53.10000000000001,50.0,48.05,47.25,46.6,46.2,45.95
2022-05-04 23:00:00,71.9,69.35000000000004,63.79999999999997,61.05,56.7,52.500000000000014,49.35,47.55,46.849999999999994,46.2,45.8,45.55
2022-05-05 00:00:00,74.6,70.95000000000005,63.29999999999997,60.15,55.55,51.40000000000002,48.45,46.849999999999994,46.2,45.650000000000006,45.25,45.0
2022-05-05 01:00:00,73.0,69.85000000000005,62.199999999999974,59.2,54.75,50.80000000000001,48.0,46.45,45.8,45.25,44.900000000000006,44.599999999999994
2022-05-05 02:00:00,67.55,65.35000000000005,59.89999999999997,57.25,52.900000000000006,49.15000000000001,46.85,45.7,45.2,44.7,44.400000000000006,44.15
2022-05-05 03:00:00,68.25,66.00000000000004,60.099999999999966,57.0,52.150000000000006,48.20000000000002,46.05,45.0,44.55,44.1,43.8,43.6
2022-05-05 04:00:00,66.6,64.45000000000005,57.949999999999974,55.099999999999994,50.55,47.30000000000001,45.5,44.45,44.0,43.55,43.3,43.1
2022-05-05 05:00:00,66.25,63.700000000000045,56.84999999999997,54.2,49.8,46.55000000000001,45.05,44.1,43.65,43.25,42.95,42.75
2022-05-05 06:00:00,70.95,68.40000000000003,61.59999999999997,58.8,54.05,49.250000000000014,46.45,45.2,44.7,44.25,43.900000000000006,43.65
2022-05-05 07:00:00,72.0,70.40000000000003,65.14999999999998,62.35,57.65,52.350000000000016,48.099999999999994,46.2,45.55,45.0,44.7,44.4
2022-05-05 08:00:00,72.5,70.70000000000005,65.99999999999997,63.2,58.9,54.750000000000014,50.599999999999994,48.2,47.25,46.400000000000006,45.9,45.45
2022-05-05 09:00:00,72.15,70.00000000000004,65.34999999999997,63.0,59.3,55.70000000000002,51.9,49.25,48.099999999999994,47.0,46.4,45.95
